gene,samples_ge_min_count,retained
PIM3,30,True
ASNA1,30,True
AL354714.1,0,False
ASPH,30,True
OR7A11P,0,False
SPRED2,30,True
WWP2,30,True
GFPT1,30,True
UVRAG,30,True
KRTAP13-1,5,False
ZNF26,30,True
TMEM207,0,False
ITSN2,30,True
NTRK1,10,False
BZW1P2,30,True
OGA,30,True
TATDN2P1,0,False
ZNF658B,30,True
MT1F,29,True
TCAF1,30,True
ZNF69,30,True
TXNRD1,30,True
NRARP,29,True
ZNF583,30,True
KRTAP4-1,3,False
CCT8L2,0,False
OR14L1P,0,False
ZNF568,30,True
LINC02692,0,False
ZXDB,30,True
ZNF480,30,True
ZNF587,30,True
TPM2,30,True
FLVCR1-DT,24,True
RTP2,0,False
SH3BGRL2,30,True
ZNF808,30,True
ANKRD35,30,True
B3GNT6,13,False
AC007920.1,6,False
YTHDF2,30,True
NBR2,30,True
TMA16,30,True
HLA-DRB5,6,False
ATL1,30,True
CNGA1,28,True
MAFK,30,True
ARMH1,6,False
ZNF43,30,True
GPN1,30,True
PLN,28,True
PABPC1P2,0,False
C2CD4A,20,True
ZNF28,30,True
ITGBL1,30,True
ZNF511,30,True
C20orf203,2,False
ZNF627,30,True
KCNRG,24,True
WDHD1,30,True
AC133561.1,2,False
ZNF789,30,True
CTNND1,30,True
DDX39B,30,True
SLC34A3,6,False
RD3,0,False
SPANXC,0,False
SH2D1B,13,False
ARC,26,True
AC073343.1,1,False
NUDT16,30,True
TLK1,30,True
LRBA,30,True
C3orf35,30,True
ZNF536,8,False
MMP17,28,True
OR2M2,0,False
BAZ1A,30,True
AKR1C4,0,False
COPS8,30,True
PPIAP22,30,True
CCDC69,30,True
MDM4,30,True
RYR2,29,True
ZNF534,0,False
KLHL9,30,True
FAM3D,26,True
NCOA6,30,True
STK39,30,True
TAT,1,False
ABHD17AP1,0,False
C6orf89,30,True
CALM1,30,True
LPA,4,False
AC135895.1,0,False
TAFA2,26,True
OR10G6,0,False
TTC37,30,True
OR5BS1P,0,False
TUSC1,30,True
MAGEA1,4,False
PAPSS2,30,True
LINC01565,0,False
SLC9A6,30,True
FAN1,30,True
ABCA4,23,True
EIF1AY,18,True
MT-ND6,30,True
IPO9,30,True
OR10R3P,0,False
GPX6,0,False
CEP290,30,True
SSBP3-AS1,0,False
MT-CO2,30,True
GLMP,30,True
TOGARAM1,30,True
DLL1,30,True
ANKRD13B,29,True
ECI2,30,True
UNC13B,30,True
TEX45,0,False
MT-CYB,30,True
LDB1,30,True
PPP1R14C,29,True
CTR9,30,True
SMOC1,26,True
F5,26,True
MSRB1,30,True
SMIM11P1,0,False
LRRTM3,0,False
ZNF652,30,True
SMURF1,30,True
SLC5A3,30,True
MTCO3P12,0,False
GPATCH3,30,True
CDC42BPB,30,True
PLXNB3,30,True
OXCT2,13,False
RPL10A,30,True
COLGALT2,27,True
EPS8L3,0,False
EGFL6,29,True
MT-ND2,30,True
SYCP1,1,False
APCDD1L,25,True
RCSD1,30,True
RASSF9,30,True
FAM169A,30,True
ZNF830,30,True
GRIN3A,7,False
MT-ND5,30,True
OR4D12P,0,False
MUC2,2,False
CNOT7,30,True
TMEM184B,30,True
MTOR,30,True
SCAMP5,27,True
ZNF521,30,True
ALPK2,28,True
BRINP2,2,False
MAGEB3,0,False
LRIG2,30,True
MT-CO1,30,True
PNP,30,True
PAX9,30,True
LRRC10,0,False
GK,30,True
FOXJ3,30,True
ZNF358,30,True
SFT2D1,30,True
CD247,30,True
GRM3,2,False
CHAMP1,30,True
INPP5F,30,True
ARHGAP11A,30,True
SUCNR1,30,True
HMGN2,30,True
SELENOM,30,True
UBE2J1,30,True
GJC2,25,True
OPA1,30,True
DENND4B,30,True
RYR3,30,True
ZNF277,30,True
MT-ND3,30,True
KTI12,30,True
DUSP27,21,True
SELENOT,30,True
ARHGEF15,29,True
TOX,30,True
CES1,30,True
CD3E,30,True
RUSC2,30,True
C1orf68,17,True
FICD,30,True
OSTC,30,True
HSD3BP5,0,False
R3HDM4,30,True
TSEN15,30,True
LTN1,30,True
RUNDC1,30,True
CCDC152,24,True
MTND4LP30,0,False
STKLD1,6,False
GRK5,30,True
TYW1,30,True
DCAF12,30,True
SFMBT2,30,True
ASB12,11,False
PNMA5,4,False
ITPRIPL1,30,True
MT-ND4,30,True
SMC5,30,True
MT-ND1,30,True
DCAF12L1,0,False
PRMT6,30,True
SHISA4,30,True
CIPC,30,True
CAPZA2,30,True
MT-ATP6,30,True
TOP1,30,True
PRC1,30,True
BHLHB9,30,True
MAP3K3,30,True
L1CAM,30,True
SREBF2,30,True
C1orf174,30,True
POU3F3,5,False
RASGEF1A,28,True
SPOUT1,30,True
RPL39,30,True
DZIP3,30,True
KIAA0753,30,True
AC011611.1,0,False
DCLRE1A,30,True
ATG9A,30,True
NOS1AP,26,True
CSAG1,5,False
APRT,30,True
GPRASP1,30,True
TBKBP1,30,True
MAGEE1,30,True
CCDC167,30,True
MT-CO3,30,True
ZFP2,24,True
SOWAHA,9,False
L3MBTL3,30,True
DMD,30,True
MFAP3L,30,True
NAGA,30,True
SMG5,30,True
KIF1BP,30,True
TGM2,30,True
ARMCX6,30,True
PJA2,30,True
RORB,27,True
SGMS1,30,True
OR10R2,0,False
OR10Z1,0,False
MIRLET7E,0,False
MIR375,0,False
MIR30E,0,False
MIRLET7A2,0,False
MIR429,0,False
MIR380,0,False
MIR449A,0,False
MIR345,0,False
MIR16-2,0,False
MIR340,0,False
MIR107,0,False
MIR448,0,False
MIR370,0,False
MIR412,0,False
MIR377,0,False
MIR1-1,0,False
MIR381,0,False
MIR339,0,False
MIR103A2,0,False
MIR369,0,False
MIRLET7C,0,False
MIR371A,0,False
MIR425,0,False
MIR103A1,0,False
MIR219A1,0,False
MIR210,0,False
MIR335,0,False
MIR378A,0,False
MIR361,0,False
MIR324,0,False
MIR135B,0,False
MIR101-2,0,False
MIR323A,0,False
MIRLET7F1,0,False
MIR26A1,0,False
MIR129-2,0,False
MIR133B,0,False
MIR342,0,False
MIR148A,0,False
MIR379,0,False
MIR326,0,False
MIR410,0,False
MIR30C2,0,False
MIR372,0,False
MIR302C,0,False
MIR346,0,False
MIR409,0,False
MIR411,0,False
MIR26B,0,False
MIR148B,0,False
MIR383,0,False
MIR365A,0,False
MIR450A1,0,False
MIRLET7D,0,False
MIR101-1,0,False
MIR373,0,False
MIR302D,0,False
MIRLET7G,0,False
MIR337,0,False
MIR30D,0,False
MIR422A,0,False
MIR208A,0,False
MIR96,0,False
MIR126,0,False
MIRLET7A1,0,False
MIR374A,0,False
MIR367,0,False
MIR331,0,False
MIR31,0,False
MIRLET7I,0,False
RN7SKP72,0,False
RNA5SP289,0,False
RNU105C,0,False
RNU6-1123P,0,False
RN7SKP184,2,False
RNU6-500P,0,False
RNU6-50P,0,False
RNU6-834P,0,False
RNA5SP46,0,False
RNU6-896P,0,False
RNU6-28P,0,False
RNU6-664P,0,False
RNU6-874P,0,False
SNORA60,25,True
RNA5S12,30,True
RNU6-349P,0,False
RNA5SP26,0,False
RNU6-661P,0,False
RNU1-58P,0,False
RNU6-1094P,0,False
RNU6-502P,0,False
SNORA21,30,True
RNU6-1312P,0,False
RNA5SP430,0,False
RNU6-208P,0,False
RNU6-858P,0,False
RNU6-222P,0,False
SNORD115-34,0,False
RNU4-82P,0,False
RNA5SP347,0,False
RNA5SP52,0,False
RN7SKP25,0,False
RNA5SP183,0,False
RNU4-39P,0,False
RNU6-1298P,0,False
RNU6-230P,0,False
RNA5S11,30,True
RNU6-204P,0,False
RNA5S3,30,True
RNU5E-1,30,True
RNU6-766P,0,False
RNA5SP432,0,False
RNA5S1,30,True
RNA5SP273,0,False
RNU6-1115P,0,False
RNU1-150P,0,False
SNORA63E,10,False
RNA5SP327,0,False
RNU6-1084P,0,False
RNA5SP453,0,False
RNU5F-1,26,True
RNU6-79P,0,False
RNU6-369P,0,False
SNORD114-7,0,False
RNU6-600P,0,False
RNA5SP93,0,False
RNA5S5,30,True
RNY4P19,0,False
RNA5SP308,0,False
RNA5SP250,0,False
SNORA1B,0,False
RNA5SP301,0,False
RF00153,0,False
RNA5SP370,0,False
RN7SKP170,0,False
VTRNA3-1P,0,False
RNU1-108P,0,False
SNORD9,17,True
RNU6-543P,0,False
RNU6-845P,0,False
RNA5SP276,0,False
SNORD115-12,0,False
RNA5SP388,0,False
RNA5SP191,0,False
RNU4-35P,0,False
RNU6-1216P,0,False
RNU6-556P,0,False
RNU1-62P,0,False
RN7SKP104,0,False
SNORA31,28,True
RNA5SP389,0,False
RNU6-633P,0,False
RNU4-15P,0,False
RNU1-70P,0,False
SNORD115-25,0,False
RNU6-1313P,0,False
RNU1-94P,0,False
RNU6-247P,0,False
RNA5SP110,0,False
RNA5SP477,0,False
RNU6-212P,0,False
RNU6-235P,0,False
RNU6-386P,0,False
RNA5SP226,0,False
RNA5SP295,0,False
RNU6-462P,0,False
RNA5SP305,0,False
RNU6-315P,0,False
RNA5SP195,0,False
RNU6-545P,0,False
RNA5SP361,0,False
RNU6-37P,1,False
RNA5SP502,0,False
RNU5A-1,30,True
RNU6-228P,0,False
RF00414,0,False
RNA5SP174,0,False
SNORD18C,0,False
SNORD114-1,0,False
RNU6-822P,0,False
RNA5SP119,0,False
RNA5SP321,0,False
SNORD114-14,0,False
RNU6-1301P,0,False
RNU6-859P,0,False
RNU6-562P,0,False
RNU6-951P,0,False
RNY4P24,0,False
RNA5SP124,0,False
RNA5SP258,0,False
RN7SKP20,0,False
RNU6-989P,0,False
RNU6-1010P,0,False
RNU1-14P,0,False
SNORD33,24,True
RNU4-79P,0,False
RNA5SP319,0,False
RN7SKP294,0,False
RNU4-90P,0,False
RNU6-1330P,0,False
RNU6-1272P,0,False
RNU1-35P,0,False
RNU6-1266P,0,False
SNORD3G,0,False
RNU4-21P,0,False
SNORD16,17,True
RNU6-862P,0,False
RN7SKP185,0,False
RNU1-38P,0,False
RN7SKP173,0,False
RNU6-1128P,0,False
RNU6-446P,0,False
RNU6-223P,0,False
RNU6-170P,0,False
SNORD115-29,0,False
RNU4-23P,0,False
SNORD115-2,0,False
RN7SKP74,0,False
RNU6-655P,0,False
RN7SKP95,0,False
RNU6-1079P,0,False
RNA5SP307,0,False
RNU6-227P,0,False
RNU6-552P,0,False
SNORD36A,0,False
SNORD104,0,False
RNU6-363P,0,False
RNU6-78P,0,False
RNA5SP426,0,False
RNU1-76P,0,False
SNORD115-9,0,False
RNU6-1287P,0,False
SNORA52,30,True
RNA5SP188,0,False
SNORA80C,0,False
RNY3P2,0,False
RNU6-836P,0,False
RNU6-451P,0,False
RNU6-1233P,0,False
RNU6-924P,0,False
SNORD114-5,0,False
RNU6-1159P,0,False
RNA5SP383,0,False
RNU1-134P,1,False
RNA5SP491,0,False
RNA5SP374,0,False
RNU6-428P,0,False
RNU6-1260P,0,False
RNU6-199P,0,False
RNU6-1290P,0,False
RN7SKP291,0,False
SNORD115-21,0,False
RNU1-47P,0,False
RNA5SP71,0,False
RNA5SP150,0,False
RNA5SP358,0,False
RNA5SP375,0,False
RNU1-72P,0,False
RNU5F-6P,0,False
RNU6-490P,0,False
RNU6-1120P,0,False
RNU6-582P,0,False
RNU6-495P,0,False
RNU6-942P,0,False
RNA5SP452,0,False
RN7SKP149,0,False
RNU1-120P,8,False
RNU6-888P,0,False
RN7SKP90,0,False
RNU6-330P,0,False
RNU6-249P,0,False
RNU1-17P,0,False
RNA5SP463,0,False
RNU6-1273P,0,False
RNU6-492P,0,False
RNU5B-2P,0,False
RNA5S10,30,True
SNORD114-16,0,False
RNU4-44P,0,False
RNU6-161P,0,False
RNU6-1252P,0,False
RNA5SP405,0,False
RNU1-18P,0,False
RNY1P16,0,False
RN7SKP75,0,False
SNORD114-19,0,False
RNU6-653P,0,False
RNA5SP443,0,False
SNORD115-14,0,False
SNORD1B,0,False
RNU6-605P,0,False
SNORD115-19,0,False
SNORD115-3,0,False
RNU6-797P,0,False
RN7SKP243,0,False
RNA5SP264,0,False
RNU6-486P,0,False
VTRNA1-1,21,True
RNA5SP145,0,False
RNU6-986P,0,False
RNU6-623P,0,False
RNA5SP448,0,False
RNA5SP98,0,False
RNU6-642P,0,False
RNU6-403P,0,False
RNU4-73P,0,False
RNA5SP65,0,False
RN7SKP115,0,False
RNU6-812P,0,False
RN7SKP63,0,False
RNA5SP218,0,False
RNU4-58P,0,False
RF00415,0,False
RNY4P9,0,False
RNU4-80P,0,False
RF00287,0,False
RNA5SP326,0,False
SNORD68,0,False
RNU6-433P,0,False
SNORA73B,30,True
SNORD114-31,0,False
RN7SKP163,0,False
RNU6-181P,0,False
RNU6-1167P,0,False
RNU6-508P,0,False
RNU6-252P,0,False
RNU6-251P,0,False
RNU6-984P,0,False
RNU6-1249P,0,False
RNU6-774P,0,False
RNA5SP123,0,False
RN7SKP77,0,False
RNU6-1021P,0,False
RNY1P10,0,False
RNU6-778P,0,False
RNU6-544P,0,False
RN7SKP231,0,False
RNU6-216P,0,False
RNU6-23P,0,False
RNU5B-1,30,True
RN7SKP145,0,False
SNORD115-18,0,False
RNA5SP350,0,False
RNU5D-1,26,True
RNU6-1309P,0,False
RNU1-19P,0,False
RNU6-238P,0,False
RNU1-20P,0,False
RNU6-832P,0,False
RNU1-21P,0,False
RN7SKP211,0,False
RNU1-22P,0,False
RNY4P27,0,False
RNU6-992P,0,False
SNORD113-6,0,False
RNU6-745P,0,False
RNU6-839P,0,False
RNU6-697P,0,False
RNU6-179P,0,False
RNU6-626P,0,False
RNA5SP382,0,False
RNA5SP197,0,False
RNU1-23P,0,False
RNA5SP133,0,False
RN7SKP79,0,False
RNA5SP263,0,False
RNU6-254P,0,False
RNA5SP214,0,False
RNU6-1147P,0,False
RNU6-529P,0,False
RNU6-536P,0,False
RNU6-97P,0,False
SNORD35A,0,False
RNU6-66P,0,False
RNU6-838P,0,False
RNU4-32P,0,False
RNA5SP199,0,False
RNA5SP352,0,False
SNORD114-10,0,False
RNU6-624P,0,False
RNA5SP393,0,False
RNU6-527P,0,False
RNU1-83P,0,False
RNA5SP483,0,False
RNU6-940P,0,False
RNU6-1255P,0,False
RNA5SP215,0,False
RN7SKP255,30,True
RNA5-8SP7,0,False
SNORA63,30,True
RNA5SP391,0,False
RNA5SP62,0,False
RNU6-183P,0,False
RNA5SP333,0,False
RNU1-49P,0,False
RNU1-105P,0,False
RNA5S8,30,True
RNU6-485P,0,False
RNU6-1285P,0,False
SNORA71D,30,True
RNU6-833P,0,False
RNU6-792P,0,False
RNU6-511P,0,False
SNORD113-8,0,False
RNU6-666P,0,False
RNA5S17,30,True
RNU5E-8P,0,False
RNU5E-10P,0,False
RNU5B-4P,0,False
RN7SKP45,0,False
RNA5S4,30,True
RNU6-618P,0,False
RNU6-509P,0,False
RNU6-698P,0,False
SNORA38B,30,True
SNORD115-24,0,False
RNU6-1099P,0,False
SNORD114-23,0,False
RNU6-1169P,0,False
RNA5SP74,0,False
RNA5SP346,0,False
SNORD114-26,0,False
SNORA63B,10,False
RNU6-1155P,0,False
RNU4-81P,0,False
RNA5-8SP2,0,False
RNU6-799P,0,False
RNU6-1066P,0,False
RNU6-1339P,0,False
RNU6-1085P,0,False
RNU6-1112P,0,False
RNU6-1097P,0,False
RNU6-727P,0,False
SNORD118,30,True
RNA5SP403,0,False
RNU6-112P,0,False
RNU6-1125P,0,False
RN7SKP44,0,False
RNA5SP507,0,False
RN7SKP162,0,False
SNORD115-41,0,False
SNORD114-28,0,False
RNU6-1017P,0,False
RNU6-1244P,0,False
SNORD115-11,0,False
RNA5SP322,0,False
RN7SKP203,30,True
RNU6-1205P,0,False
SNORD115-5,0,False
RNA5SP378,0,False
RNU6-1214P,0,False
RNU6-957P,0,False
RNU6-1209P,0,False
RNY4P14,0,False
RNA5SP457,0,False
RNU6-1331P,0,False
SNORD35B,0,False
SNORA33,27,True
RNY4P6,0,False
RNU6-137P,0,False
RNU6-1020P,0,False
RNU6-525P,0,False
RNU6-103P,0,False
RNA5SP429,0,False
RNU6-288P,0,False
RNU6-640P,0,False
SNORD115-39,0,False
RNU5F-7P,0,False
RNU6-829P,0,False
RNU6-1284P,0,False
RNU6-414P,0,False
RNA5SP514,0,False
SNORD115-33,0,False
RNU6-824P,0,False
RNU1-87P,0,False
RNA5SP50,0,False
SNORD114-11,0,False
SNORD114-25,0,False
RNA5SP349,0,False
RNA5SP447,0,False
RNU6-1059P,0,False
SNORD18A,0,False
RNA5S6,30,True
RNA5SP325,0,False
RNY1P11,0,False
SNORD113-7,0,False
SNORD114-27,0,False
RNU5F-3P,0,False
SNORD115-37,0,False
RNU6-1210P,0,False
RNU6-226P,0,False
RNA5SP114,0,False
RNU4-92P,0,False
SNORA5B,0,False
SNORD116-10,0,False
RNU6-1188P,0,False
RNU6-912P,0,False
RN7SKP174,0,False
RN7SKP160,0,False
SNORD115-4,0,False
RNU6-263P,0,False
RNU6-379P,0,False
RNY3P3,0,False
RNA5SP335,0,False
RNU6-674P,0,False
RNU6-873P,0,False
RN7SKP93,0,False
RNA5SP27,0,False
RNA5SP28,0,False
RNU6-682P,0,False
RN7SKP103,0,False
RNA5SP260,0,False
RNU6-931P,0,False
SNORD115-8,0,False
RNU6-271P,0,False
RNU1-124P,0,False
RNU6-194P,0,False
RNA5SP472,0,False
RNA5SP161,0,False
RNU1-31P,0,False
RNA5SP68,0,False
RNU6-236P,0,False
SNORD115-16,0,False
RNU6-884P,0,False
RN7SKP113,0,False
RNU6-961P,0,False
RNU6-478P,0,False
RNU6-105P,0,False
RN7SKP180,0,False
SNORD8,22,True
RNA5SP234,0,False
RNU1-65P,0,False
RNU6-631P,0,False
SNORA80A,30,True
RN7SKP250,0,False
RNU4-1,30,True
RNU6-753P,0,False
RNU6-770P,0,False
RNU1-130P,0,False
SNORD115-28,0,False
RNA5SP275,0,False
RNU1-32P,0,False
SNORD115-6,0,False
RNU6-595P,0,False
RNU6-1091P,0,False
SNORA38,30,True
RNU6-899P,0,False
RNU6-1204P,0,False
SNORD114-2,0,False
RNU6-324P,0,False
RN7SKP134,0,False
SNORD36B,0,False
SNORD114-4,0,False
RNA5SP48,0,False
RNU6-82P,0,False
RNA5SP499,0,False
RN7SKP36,0,False
RNU6-457P,0,False
RNU6-810P,0,False
RNA5SP456,0,False
RNA5SP399,0,False
RNU6-340P,0,False
RNU6-560P,0,False
SNORD14E,0,False
RNU6-681P,0,False
RNU1-146P,0,False
RNU6-598P,0,False
RNU4-13P,0,False
RNA5SP99,0,False
RNU6-944P,0,False
RN7SKP245,0,False
RNU6-1243P,0,False
RNU6-627P,0,False
RNU1-42P,0,False
RNU6-854P,0,False
SNORD46,28,True
RNA5SP435,0,False
RNU6-553P,0,False
RNU6-1048P,0,False
RNU6-960P,0,False
RNU6-1090P,0,False
RNU6-694P,0,False
RNU6-501P,0,False
SNORD115-32,0,False
RNU6-801P,0,False
SNORA74A,30,True
RNU6-289P,0,False
RN7SKP87,0,False
RF00189,0,False
RNU5A-8P,17,True
RNU4-87P,0,False
RNU1-7P,0,False
SNORA3A,30,True
RNA5SP493,0,False
RNU6-819P,0,False
SNORD115-30,0,False
RNU1-85P,1,False
RNA5SP516,0,False
RNU6-270P,0,False
RF00418,0,False
RN7SKP224,0,False
RNA5SP232,0,False
RNU6-280P,0,False
RNU6-374P,0,False
RNU6-743P,0,False
RNY3P11,0,False
SNORD74B,0,False
RN7SKP107,0,False
RNU6-151P,0,False
RNU6-704P,0,False
RNU1-96P,0,False
RNA5SP469,0,False
RNA5SP242,0,False
RF00428,0,False
RNU6-268P,0,False
RNU6-668P,0,False
RNA5SP336,0,False
RNU6-461P,0,False
RN7SKP280,0,False
RNU4-84P,0,False
RNU4-51P,0,False
RNU6-188P,0,False
RN7SKP214,0,False
RNU6-173P,0,False
RNA5SP394,0,False
RNU6-266P,0,False
RNA5SP387,0,False
RNU6-366P,0,False
RNY1,30,True
RNU6-11P,1,False
RNA5SP245,0,False
RNU6-647P,0,False
RNU1-33P,0,False
RNY1P12,0,False
SNORA58B,17,True
RNU6-777P,0,False
RNU6-353P,0,False
RN7SKP128,0,False
RNU1-151P,0,False
SNORD115-42,0,False
RNA5SP175,0,False
RNA5SP42,0,False
RNU6-371P,0,False
RNU1-24P,0,False
RN7SKP10,0,False
RNU6-454P,0,False
RNU4-36P,0,False
RNU6-1229P,0,False
RNA5SP368,0,False
RNU1-132P,0,False
RNU6-853P,0,False
RNU6-1322P,0,False
RNU6-115P,0,False
RNU6-670P,0,False
RNVU1-3,1,False
RNU4-68P,0,False
RNA5SP202,0,False
RNU4-33P,0,False
RNU6-879P,0,False
RN7SKP118,0,False
RNA5SP139,0,False
RNU4-40P,0,False
RNU6-1305P,0,False
SNORA63D,21,True
RNU4-50P,0,False
SNORD114-9,0,False
RNU6-978P,0,False
RNY1P1,0,False
RNU6-654P,0,False
SNORD114-13,0,False
RNU4-10P,0,False
RNU6-990P,0,False
RNU6-1075P,0,False
SNORD114-6,0,False
SNORD73B,0,False
RNU6-755P,0,False
RNU1-112P,0,False
RNU6-776P,0,False
RNA5SP192,0,False
RNA5SP524,0,False
RN7SKP171,0,False
RNU6-1047P,0,False
RN7SKP76,0,False
RNU1-34P,0,False
RNU6-153P,0,False
RNU6-1019P,0,False
RNU4-41P,0,False
RNU6-1164P,0,False
SNORD115-27,0,False
RNA5SP130,0,False
SNORA65,30,True
RNU6-512P,0,False
RNA5SP72,0,False
RN7SKP227,0,False
RNU4-59P,0,False
SNORD114-30,0,False
RNA5S9,29,True
RNU6-361P,0,False
RNA5SP142,0,False
SNORD115-22,0,False
SNORD32B,0,False
SNORD115-23,0,False
RNU6-421P,0,False
RNU4-38P,0,False
RNA5SP69,0,False
RNU105B,0,False
RNA5S14,30,True
RNA5SP500,0,False
RN7SKP193,0,False
RNA5SP433,0,False
RN7SKP37,0,False
RNU6-522P,0,False
RNU6-1251P,0,False
RNY4P23,0,False
RNU4-76P,0,False
RNU6-558P,0,False
RNU6-1163P,0,False
SNORA68B,0,False
RNU6-1141P,0,False
RNU6-1078P,0,False
RNA5SP140,0,False
RN7SKP257,0,False
SNORD14B,1,False
RF00342,0,False
RNA5SP141,0,False
RNA5SP204,0,False
RNA5SP512,0,False
RN7SKP246,0,False
RN7SKP71,7,False
RNU6-1277P,0,False
RNU6-335P,0,False
RNU4-24P,0,False
RNU6-660P,0,False
RNU4-67P,0,False
RNA5SP515,0,False
RNU6-646P,0,False
RNU6-309P,0,False
RNU6-1082P,0,False
RNA5SP509,0,False
SNORA63C,19,True
RNU6-1317P,0,False
SNORA55,20,True
RNU4-4P,0,False
RNA5SP379,0,False
RNY4P7,0,False
RNU6-164P,0,False
RNA5SP353,0,False
SNORD115-17,0,False
SNORD45B,0,False
RNU4-75P,0,False
RNA5SP78,0,False
RNU1-141P,0,False
RN7SKP275,0,False
RNU6-312P,0,False
RN7SKP217,0,False
SNORA71C,29,True
RNU6-707P,0,False
RNA5SP513,0,False
RNU6-645P,0,False
RNA5SP205,0,False
RNU6-450P,0,False
RNA5SP478,0,False
RNA5SP194,0,False
RN7SKP237,0,False
SNORA16B,0,False
RNU4-85P,0,False
RNU6-726P,0,False
SNORD114-15,0,False
RNVU1-6,26,True
RNU6-973P,0,False
RN7SKP50,0,False
RNA5SP510,0,False
SNORD114-17,0,False
RNU4-56P,0,False
RNU1-93P,0,False
RNU6-343P,0,False
RN7SKP78,0,False
RN7SKP191,0,False
RNU6-593P,0,False
RNA5S2,30,True
RNU6-99P,0,False
RNA5SP517,0,False
RNA5SP132,0,False
RNU6-219P,0,False
RN7SKP124,0,False
RNU6-740P,0,False
RNU4-16P,0,False
RNU4-42P,0,False
RNU4-28P,0,False
RNA5SP84,0,False
RN7SKP15,0,False
RNU6-200P,0,False
RNU1-91P,0,False
RNA5SP505,0,False
RNA5SP51,0,False
RNU6-621P,0,False
RNU6-923P,0,False
RNU4-7P,0,False
SNORD115-48,0,False
RNY4P16,0,False
RN7SKP28,0,False
RNU6-1187P,0,False
RNU6-865P,0,False
SNORA14A,23,True
RNU4-91P,0,False
RNY4P34,0,False
RNU6-7,3,False
RNU6-283P,0,False
RNU12-2P,0,False
RNU6-60P,0,False
RN7SKP6,0,False
RNA5SP90,0,False
SNORD113-4,0,False
SNORD32A,6,False
SNORD115-15,0,False
RN7SKP239,0,False
RNU6-1107P,0,False
SNORD114-29,0,False
RNY1P2,0,False
RNA5SP334,0,False
RNU1-59P,0,False
SNORD113-3,0,False
RNA5SP396,0,False
RNU6-818P,0,False
RNA5SP359,0,False
RNU6-686P,0,False
RNU6-1303P,0,False
RNA5SP125,0,False
RN7SKP133,0,False
RNU6-304P,0,False
RNA5SP173,0,False
RNA5SP479,0,False
RNA5SP160,0,False
RNU1-133P,0,False
RNU6-563P,0,False
RNU6-34P,0,False
RNU6-828P,0,False
RNU6-534P,0,False
RNU6-119P,0,False
SNORD52,0,False
RN7SKP55,0,False
RNU6-336P,0,False
RNA5SP267,0,False
RNA5SP302,0,False
RNU6-384P,0,False
SNORA5C,29,True
RNU6-1325P,0,False
RNU6-275P,0,False
RN7SKP226,0,False
SNORD117,0,False
RNU6-1071P,0,False
RNA5SP189,0,False
RN7SKP9,1,False
RN7SKP130,0,False
RNU6-392P,0,False
RNU5E-4P,3,False
RNU6-1180P,0,False
RNU4-8P,0,False
RNA5SP488,0,False
RNU6-915P,0,False
RNU6-526P,0,False
RNY4P17,0,False
RNU4-9P,0,False
RNA5SP149,1,False
SNORD48,0,False
RNU6-1131P,0,False
RNU6-867P,0,False
SNORD115-1,0,False
SNORD114-3,0,False
RNA5SP166,0,False
SNORD31B,0,False
RNU6-702P,0,False
RNA5SP331,0,False
RNA5SP298,0,False
RNU6-294P,0,False
RN7SKP178,0,False
RNA5SP97,0,False
RNU6-967P,0,False
RN7SKP153,0,False
SNORD114-24,0,False
RNY1P13,0,False
RN7SKP48,0,False
SNORD115-38,0,False
RNU6-590P,0,False
RNU1-140P,0,False
RN7SKP189,0,False
RNU6-1022P,0,False
RNA5SP442,0,False
RNU1-43P,0,False
RNA5SP485,0,False
RNA5S15,30,True
RNA5SP172,0,False
RNA5SP224,0,False
RNA5SP363,0,False
SNORD115-10,0,False
SNORD113-9,0,False
RNU6-673P,0,False
RNY3P1,1,False
RNA5SP126,0,False
RNA5-8SP4,0,False
RN7SKP22,0,False
RNA5SP138,0,False
SNORD115-20,0,False
SNORD115-35,0,False
SNORA23,30,True
RNA5SP428,0,False
RNU1-36P,0,False
RNU6-619P,0,False
RNU6-806P,0,False
RNU6-934P,0,False
RNU6-1240P,0,False
RNU6-1134P,0,False
RNU6-580P,0,False
SNORD38A,0,False
RNU6-399P,0,False
RNU6-215P,0,False
RNA5SP223,0,False
RNA5SP324,0,False
SNORD114-20,0,False
RNU6-391P,0,False
RNU6-382P,0,False
RNA5SP152,0,False
RNA5SP19,0,False
RN7SKP80,0,False
RNA5SP455,0,False
RNA5SP79,0,False
RNU4-66P,0,False
RNU6-1175P,0,False
RNU6-715P,0,False
RNU6-1280P,0,False
RNU6-290P,0,False
RNU6-1306P,0,False
RNA5SP190,0,False
SNORD58C,0,False
RNU6-1172P,0,False
RNU6-234P,0,False
RNU4-12P,0,False
VTRNA1-2,0,False
RNU6-690P,0,False
RNU6-302P,0,False
RNY4P3,0,False
RNU1-100P,0,False
SNORD114-18,0,False
RNA5SP329,0,False
RNU6-407P,0,False
RNY4P28,0,False
RNU4-11P,0,False
RNU6-742P,0,False
RNU5E-7P,0,False
RNA5SP117,0,False
RNU1-114P,0,False
RNU6-1327P,0,False
RNA5-8SP5,0,False
RNA5SP128,0,False
RNU6-1283P,0,False
RNU6-497P,0,False
RNA5SP355,0,False
SNORD115-31,0,False
SNORA30B,0,False
SNORD113-1,0,False
RNA5SP427,0,False
